Uri,Creation Date,Submission Date,Deviceid,Meta Instance Id,Statecat,Habdistrict,Habblock,Habpanchayat,Habrvillage,Habitation,Site Name,Landuse,Oth Desc,Area,Protect Status,Protect By,Protect Oth,Plot No,Plot Lat,Plot Long,Plot Alt,Plot Acc,Steepness,Plot Direction,Soil Ero,Livstk Use,Insects Pest,Charcoal,Organic Matter,Crown Cover,Species Available,Habit,Scientific Name,Oth Value,Gbh Girth,Height,Fodder Species,Fodder Diversity,Green Weight,DBH
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Kuruma Haldina cordifolia,,19.0,6.5,,No,,6.047887837492023
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Karada Gardenia turgida,,16.0,3.2,,No,,5.092958178940651
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Karada Gardenia turgida,,37.0,4.0,,No,,11.777465788800255
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Bahada Terminalia bellirica,,74.0,13.8,,No,,23.55493157760051
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Sidha Lagerstroemia parviflor,,63.0,7.2,,No,,20.053522829578814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Sidha Lagerstroemia parviflor,,22.0,6.2,,No,,7.002817496043395
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Karada Gardenia turgida,,22.0,4.8,,No,,7.002817496043395
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Karada Gardenia turgida,,20.0,3.5,,No,,6.366197723675814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Halada Diospyros montana,,40.0,12.2,,No,,12.732395447351628
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Sidha Lagerstroemia parviflor,,25.0,7.0,,No,,7.957747154594767
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Tree,Kuruma Haldina cordifolia,,44.0,8.5,,No,,14.00563499208679
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Shrub,Marmadi Antidesma acidum,,2.0,1.0,,No,,0.6366197723675814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Shrub,Marmadi Antidesma acidum,,2.0,1.5,,No,,0.6366197723675814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Shrub,Marmadi Antidesma acidum,,2.0,1.2,,No,,0.6366197723675814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Shrub,Marmadi Antidesma acidum,,2.0,1.0,,No,,0.6366197723675814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Shrub,Marmadi Antidesma acidum,,2.0,1.3,,No,,0.6366197723675814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Climber,Atandi Combretum roxburghii,,2.0,5.8,,No,,0.6366197723675814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Climber,Pata Alu Dioscorea bulbifera,,2.0,4.8,,No,,0.6366197723675814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Climber,Buduli Butea superba,,9.0,7.0,,No,,2.864788975654116
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Climber,Buduli Butea superba,,4.0,1.2,,No,,1.2732395447351628
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,Climber,Buduli Butea superba,,8.0,5.0,,No,,2.5464790894703255
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,SaplingSeedling,Mura Helicteres isora,,4.0,0.4,,No,,1.2732395447351628
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,SaplingSeedling,Dhauda Anogeissus latifolia,,2.0,1.0,,No,,0.6366197723675814
uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,2022-08-24,2022-08-24,collect:87EGR7ihcWdCWx0R,uuid:bb64a90a-0ffd-4334-a1e3-23138eda8ef5,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Pidha mundia,Forest,,20.0,Protected,Villageinstution,,8,20.7613271,84.711584,201.7,4.92,19,South,Yes-minor-erosion,Yes,No,No,Yes,46-50,Yes,SaplingSeedling,Kurei Holarrhena antidysenterica,,2.0,0.25,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Shrub,Kurei Holarrhena antidysenterica,,2.0,0.26,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Shrub,Kurei Holarrhena antidysenterica,,2.0,0.18,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Shrub,Kurei Holarrhena antidysenterica,,3.0,0.26,,No,,0.954929658551372
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Shrub,Kurei Holarrhena antidysenterica,,2.0,0.15,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Sidha Lagerstroemia parviflor,,2.0,0.26,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Sidha Lagerstroemia parviflor,,3.0,0.28,,No,,0.954929658551372
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Sidha Lagerstroemia parviflor,,4.0,0.35,,No,,1.2732395447351628
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Asana Terminalia alata,,2.0,0.26,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Sidha Lagerstroemia parviflor,,5.0,0.28,,No,,1.5915494309189535
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Asana Terminalia alata,,3.0,0.23,,No,,0.954929658551372
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Asana Terminalia alata,,5.0,0.32,,No,,1.5915494309189535
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Climber,Buduli Butea superba,,7.0,2.0,,No,,2.228169203286535
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Karada Gardenia turgida,,2.0,0.35,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Karada Gardenia turgida,,2.0,0.2,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Bhalia Semecarpus anacardium,,2.0,0.12,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Stump,Asana Terminalia alata,,43.0,0.12,,No,,13.687325105903
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Stump,Asana Terminalia alata,,46.0,1.0,,No,,14.642254764454371
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Stump,Karada Gardenia turgida,,30.0,0.3,,No,,9.549296585513721
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Stump,Karada Gardenia turgida,,35.0,0.2,,No,,11.140846016432674
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,Stump,Sidha Lagerstroemia parviflor,,18.0,0.2,,No,,5.729577951308232
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Asana Terminalia alata,,2.0,0.21,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Halada Diospyros montana,,3.0,0.29,,No,,0.954929658551372
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Halada Diospyros montana,,2.0,0.18,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Halada Diospyros montana,,4.0,0.32,,No,,1.2732395447351628
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Mai Lannea coromandelica,,2.0,0.17,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Kendu Diospyros melanoxylon,,2.0,0.12,,No,,0.6366197723675814
uuid:1cd42fd1-000e-4413-b780-2f0649047615,2022-08-23,2022-08-23,collect:87EGR7ihcWdCWx0R,uuid:1cd42fd1-000e-4413-b780-2f0649047615,ODISHA,ANGUL,ATHAMALLIK,MAIMURA,GHANAJORI,GHANAJODI,Field Mundia,Forest,,20.0,Protected,Villageinstution,,4,20.7614801,84.7230199,248.2,4.966,5,East,Yes-minor-erosion,Yes,No,Yes,Yes,41-45,Yes,SaplingSeedling,Kendu Diospyros melanoxylon,,2.0,0.15,,No,,0.6366197723675814
